Choose date,City,Customer Name,Customer Segment,Order Date,Order ID,Order Priority,Product Category,Product Container,Product Name,Product Sub-Category,Region,Row ID,Ship Date,Ship Mode,State,Zip Code,Category/Categories,Customer Age,Discount,Number of Records,Order Quantity,Product Base Margin,Profit,Sales,Select Meaure name,Shipping Cost,Unit Price
Jan-12,Englewood,Greg Matthias,Home Office,12-01-2012,7461,Low,Office Supplies,Wrap Bag,"Brites Rubber Bands, 1 1/2 oz. Box",Rubber Bands,West,1026,16-01-2012,Regular Air,Colorado,80112,Category,,0.02,1,44,0.83,-$17,$90,44,0.7,1.98
Jan-12,College Park,Michelle Huthwaite,Home Office,13-01-2012,51623,Critical,Furniture,Small Box,Eldon® Wave Desk Accessories,Office Furnishings,East,7241,13-01-2012,Regular Air,Maryland,20740,Category,,0.06,1,17,0.43,-$67,$39,17,5.33,2.08
Jan-12,Manteca,Brian Stugart,Corporate,13-01-2012,13602,Low,Office Supplies,Small Box,Xerox 1910,Paper,West,1895,13-01-2012,Regular Air,California,95336,Category,,0.02,1,13,0.37,$268,$661,13,5.09,48.04
Jan-12,Pembroke Pines,Mike Gockenbach,Consumer,13-01-2012,25541,Low,Office Supplies,Small Box,Xerox 1903,Paper,South,3582,15-01-2012,Regular Air,Florida,33024,Category,,0.07,1,50,0.36,-$111,$298,50,5.79,5.98
Jan-12,Manteca,Brian Stugart,Corporate,13-01-2012,13602,Low,Technology,Jumbo Drum,Panasonic KX-P1150 Dot Matrix Printer,Office Machines,West,1894,18-01-2012,Delivery Truck,California,95336,Category,,0.03,1,3,0.56,-$378,$445,3,17.85,145.45
Jan-12,Post Falls,Tamara Manning,Corporate,14-01-2012,43911,Medium,Furniture,Large Box,Telescoping Adjustable Floor Lamp,Office Furnishings,West,6200,14-01-2012,Regular Air,Idaho,83854,Category,,0.06,1,29,0.6,-$54,$578,29,11.17,19.99
Jan-12,Germantown,Toby Swindell,Small Business,14-01-2012,30567,Not Specified,Office Supplies,Jumbo Drum,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",Appliances,South,4291,14-01-2012,Delivery Truck,Tennessee,38138,Category,,0.1,1,14,0.58,-$368,"$2,691",14,68.02,208.16
Jan-12,Allentown,Clytie Kelty,Small Business,14-01-2012,34691,Critical,Technology,Jumbo Drum,Okidata ML184 Turbo Dot Matrix Printers,Office Machines,East,4876,14-01-2012,Delivery Truck,Pennsylvania,18103,Category,,0.02,1,23,0.56,"$1,425","$7,203",23,26.53,306.14
Jan-12,Hendersonville,Toby Swindell,Small Business,14-01-2012,30567,Not Specified,Office Supplies,Small Box,Tyvek® Side-Opening Peel & Seel® Expanding Envelopes,Envelopes,South,4292,15-01-2012,Regular Air,Tennessee,37075,Category,,0.07,1,8,0.4,$103,$734,8,19.99,90.48
Jan-12,Hendersonville,Toby Swindell,Small Business,14-01-2012,30567,Not Specified,Office Supplies,Wrap Bag,Newell 336,Pens & Art Supplies,South,4294,15-01-2012,Regular Air,Tennessee,37075,Category,,0.02,1,14,0.56,$7,$63,14,0.94,4.28
Jan-12,Post Falls,Tamara Manning,Corporate,14-01-2012,43911,Medium,Technology,Jumbo Drum,Panasonic KX-P1131 Dot Matrix Printer,Office Machines,West,6201,15-01-2012,Delivery Truck,Idaho,83854,Category,,0,1,36,0.58,"$2,685","$9,921",36,17.86,264.98
Jan-12,Rexburg,Tamara Manning,Corporate,14-01-2012,43911,Medium,Furniture,Jumbo Drum,Hon 4070 Series Pagoda™ Round Back Stacking Chairs,Chairs & Chairmats,West,6202,16-01-2012,Delivery Truck,Idaho,83440,Category,,0.06,1,23,0.57,"$1,278","$7,484",23,58.95,320.98
Jan-12,Hendersonville,Toby Swindell,Small Business,14-01-2012,30567,Not Specified,Furniture,Small Pack,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Office Furnishings,South,4293,16-01-2012,Express Air,Tennessee,37075,Category,,0.01,1,3,0.45,$23,$39,3,7.29,9.48
Jan-12,Allentown,Clytie Kelty,Small Business,14-01-2012,34691,Critical,Office Supplies,Small Box,Xerox 1939,Paper,East,4877,16-01-2012,Express Air,Pennsylvania,18103,Category,,0.1,1,13,0.37,-$7,$246,13,9.54,18.97
Jan-12,Allentown,Clytie Kelty,Small Business,14-01-2012,34691,Critical,Office Supplies,Small Box,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Appliances,East,4875,16-01-2012,Regular Air,Pennsylvania,18103,Category,,0.08,1,27,0.58,-$169,$218,27,9.23,7.77
Jan-12,Salinas,Jennifer Patt,Home Office,14-01-2012,8325,Critical,Technology,Jumbo Drum,Hewlett-Packard Deskjet 5550 Color Inkjet Printer,Office Machines,West,1144,16-01-2012,Delivery Truck,California,93905,Category,,0.08,1,21,0.4,-$220,"$2,364",21,56.14,115.99
Jan-12,Salinas,Jennifer Patt,Home Office,14-01-2012,8325,Critical,Office Supplies,Wrap Bag,Newell 336,Pens & Art Supplies,West,1145,17-01-2012,Regular Air,California,93905,Category,,0.08,1,27,0.56,$14,$113,27,0.94,4.28
Jan-12,Battle Creek,Giulietta Weimer,Corporate,15-01-2012,37729,Not Specified,Office Supplies,Small Box,Avery Printable Repositionable Plastic Tabs,Binders and Binder Accessories,Central,5297,15-01-2012,Regular Air,Michigan,49017,Category,,0,1,48,0.38,-$27,$448,48,6.19,8.6
Jan-12,Hattiesburg,Jennifer Jackson,Home Office,15-01-2012,12676,High,Furniture,Small Box,"6"" Cubicle Wall Clock, Black",Office Furnishings,South,1769,16-01-2012,Express Air,Mississippi,39401,Category,,0.08,1,25,0.49,-$81,$201,25,7.96,8.09
Jan-12,Knoxville,Amy Hunt,Consumer,15-01-2012,22243,Critical,Office Supplies,Wrap Bag,Newell 335,Pens & Art Supplies,South,3103,16-01-2012,Regular Air,Tennessee,37918,Category,,0.09,1,9,0.56,-$2,$25,9,0.7,2.88
Jan-12,West Mifflin,Amy Cox,Small Business,15-01-2012,48773,Medium,Office Supplies,Wrap Bag,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",Paper,East,6849,17-01-2012,Regular Air,Pennsylvania,15122,Category,,0.06,1,7,0.38,$3,$51,7,2.17,7.04
Jan-12,Lombard,Skye Norling,Home Office,15-01-2012,6884,Low,Office Supplies,Small Box,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),Paper,Central,950,20-01-2012,Regular Air,Illinois,60148,Category,,0.01,1,41,0.36,-$61,$217,41,4.75,4.98
Jan-12,Lombard,Skye Norling,Home Office,15-01-2012,6884,Low,Office Supplies,Wrap Bag,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",Paper,Central,951,20-01-2012,Regular Air,Illinois,60148,Category,,0.04,1,47,0.39,$119,$296,47,1.02,6.35
Jan-12,Boardman,Xylona Price,Corporate,16-01-2012,30915,Low,Office Supplies,Wrap Bag,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Pens & Art Supplies,East,4341,16-01-2012,Express Air,Ohio,44512,Category,,0.04,1,20,0.57,-$18,$63,20,2.03,2.98
Jan-12,Naperville,Sylvia Foulston,Corporate,16-01-2012,31781,Medium,Office Supplies,Small Box,Fellowes Black Plastic Comb Bindings,Binders and Binder Accessories,Central,4459,17-01-2012,Regular Air,Illinois,60540,Category,,0.1,1,46,0.39,-$283,$249,46,8.49,5.81
Jan-12,Naperville,Sylvia Foulston,Corporate,16-01-2012,31781,Medium,Office Supplies,Wrap Bag,Assorted Color Push Pins,Rubber Bands,Central,4460,17-01-2012,Regular Air,Illinois,60540,Category,,0.03,1,41,0.52,$6,$78,41,0.75,1.81
Jan-12,Hot Springs,Joe Elijah,Home Office,16-01-2012,49541,Medium,Office Supplies,Small Box,"Fellowes Personal Hanging Folder Files, Navy",Storage & Organization,South,6941,17-01-2012,Regular Air,Arkansas,71901,Category,,0,1,35,0.57,$16,$504,35,5.5,13.43
Jan-12,Woodmere,Jason Klamczynski,Small Business,16-01-2012,39173,Critical,Furniture,Jumbo Box,"Bevis Round Conference Table Top, X-Base",Tables,East,5534,18-01-2012,Delivery Truck,New York,11598,Category,,0.05,1,2,0.76,-$433,$373,2,29.21,179.29
Jan-12,Laurel,Sanjit Jacobs,Consumer,16-01-2012,2370,Critical,Furniture,Medium Box,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Office Furnishings,East,345,18-01-2012,Regular Air,Maryland,20707,Category,,0.02,1,6,0.69,-$86,$680,6,13.99,110.98
Jan-12,Laurel,Sanjit Jacobs,Consumer,16-01-2012,2370,Critical,Office Supplies,Wrap Bag,"TOPS Money Receipt Book, Consecutively Numbered in Red,",Paper,East,346,18-01-2012,Regular Air,Maryland,20707,Category,,0.01,1,30,0.4,$59,$257,30,2.87,8.01
Jan-12,Woodmere,Jason Klamczynski,Small Business,16-01-2012,39173,Critical,Office Supplies,Wrap Bag,Stockwell Push Pins,Rubber Bands,East,5533,18-01-2012,Regular Air,New York,11598,Category,,0.09,1,36,0.52,$3,$76,36,0.78,2.18
Jan-12,Murfreesboro,Christina Anderson,Corporate,16-01-2012,22147,Low,Furniture,Small Pack,"Executive Impressions 14"" Two-Color Numerals Wall Clock",Office Furnishings,South,3086,20-01-2012,Regular Air,Tennessee,37130,Category,,0.04,1,37,0.44,$175,$832,37,8.99,22.72
Jan-12,Boardman,Xylona Price,Corporate,16-01-2012,30915,Low,Technology,Small Box,M70,Telephones and Communication,East,4342,21-01-2012,Regular Air,Ohio,44512,Category,,0.01,1,25,0.59,$561,"$2,836",25,8.99,125.99
Jan-12,Palm Beach Gardens,Katherine Ducich,Corporate,17-01-2012,10272,Medium,Office Supplies,Small Box,Xerox 1991,Paper,South,1416,17-01-2012,Regular Air,Florida,33403,Category,,0.06,1,26,0.39,$76,$566,26,8.18,22.84
Jan-12,Wilmette,Carlos Soltero,Small Business,17-01-2012,12771,Critical,Office Supplies,Small Box,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",Labels,Central,1781,17-01-2012,Regular Air,Illinois,60091,Category,,0.08,1,40,0.39,-$193,"$1,143",40,19.99,30.53
Jan-12,Sioux Falls,Paul Prost,Corporate,17-01-2012,46884,Medium,Office Supplies,Wrap Bag,Newell 309,Pens & Art Supplies,Central,6587,18-01-2012,Regular Air,South Dakota,57103,Category,,0.1,1,25,0.55,$40,$280,25,2.36,11.55
Jan-12,Clarksville,Randy Ferguson,Home Office,17-01-2012,32868,Not Specified,Office Supplies,Small Pack,"Boston Model 1800 Electric Pencil Sharpener, Gray",Pens & Art Supplies,South,4612,18-01-2012,Regular Air,Tennessee,37042,Category,,0.05,1,39,0.55,$201,"$1,101",39,6.17,28.15
Jan-12,Cranston,Benjamin Venier,Small Business,17-01-2012,1921,Medium,Office Supplies,Jumbo Drum,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",Appliances,East,278,19-01-2012,Delivery Truck,Rhode Island,2910,Category,,0.05,1,24,0.57,$541,"$7,872",24,91.05,328.14
Jan-12,Meridian,Joel Eaton,Home Office,17-01-2012,43620,Medium,Office Supplies,Wrap Bag,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",Paper,South,6159,19-01-2012,Express Air,Mississippi,39301,Category,,0.05,1,11,0.36,$0,$50,11,2.26,4.2
Jan-12,Palm Beach Gardens,Katherine Ducich,Corporate,17-01-2012,10272,Medium,Office Supplies,Small Box,Tyvek® Side-Opening Peel & Seel® Expanding Envelopes,Envelopes,South,1415,19-01-2012,Regular Air,Florida,33403,Category,,0.03,1,3,0.4,-$50,$299,3,19.99,90.48
Jan-12,Bartlett,Paul Prost,Corporate,17-01-2012,46884,Medium,Office Supplies,Small Box,Security-Tint Envelopes,Envelopes,South,6585,19-01-2012,Regular Air,Tennessee,38134,Category,,0.1,1,18,0.36,$40,$130,18,1.39,7.64
Jan-12,Woodridge,Carlos Soltero,Small Business,17-01-2012,12771,Critical,Office Supplies,Wrap Bag,Newell 323,Pens & Art Supplies,Central,1782,19-01-2012,Regular Air,Illinois,60517,Category,,0.01,1,46,0.59,-$43,$78,46,1.57,1.68
Jan-12,Bartlett,Paul Prost,Corporate,17-01-2012,46884,Medium,Technology,Small Box,6162,Telephones and Communication,South,6586,19-01-2012,Regular Air,Tennessee,38134,Category,,0,1,3,0.59,-$510,$337,3,2.5,125.99
Jan-12,Northport,John Lee,Corporate,17-01-2012,18945,Medium,Technology,Small Pack,Maxell DVD-RAM Discs,Computer Peripherals,South,2619,19-01-2012,Regular Air,Alabama,35473,Category,,0.06,1,33,0.42,$169,$529,33,1.99,16.48
Jan-12,Meridian,Joel Eaton,Home Office,17-01-2012,43620,Medium,Office Supplies,Small Box,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",Appliances,South,6158,20-01-2012,Regular Air,Mississippi,39301,Category,,0.05,1,13,0.43,-$89,$196,13,13.32,14.81
Jan-12,Miami,Natalie Webber,Corporate,18-01-2012,22118,High,Office Supplies,Small Box,Avery Arch Ring Binders,Binders and Binder Accessories,South,3084,18-01-2012,Regular Air,Florida,33142,Category,,0.05,1,50,0.38,"$1,316","$2,843",50,1.49,58.1
Jan-12,Tupelo,Kristen Hastings,Corporate,18-01-2012,58784,Medium,Office Supplies,Small Box,Xerox 1891,Paper,South,8221,18-01-2012,Regular Air,Mississippi,38801,Category,,0.06,1,29,0.38,$574,"$1,379",29,5.81,48.91
Jan-12,Tupelo,Kristen Hastings,Corporate,18-01-2012,58784,Medium,Office Supplies,Small Box,"Peel & Seel® Recycled Catalog Envelopes, Brown",Envelopes,South,8220,19-01-2012,Regular Air,Mississippi,38801,Category,,0.02,1,12,0.35,$1,$142,12,5.72,11.58
Jan-12,Tupelo,Kristen Hastings,Corporate,18-01-2012,58784,Medium,Office Supplies,Small Box,"Tenex File Box, Personal Filing Tote with Lid, Black",Storage & Organization,South,8222,19-01-2012,Regular Air,Mississippi,38801,Category,,0.02,1,17,0.59,-$210,$279,17,17.78,15.51
Jan-12,Willow Grove,Kristen Hastings,Corporate,18-01-2012,58784,Medium,Furniture,Jumbo Drum,Global Leather Executive Chair,Chairs & Chairmats,East,8223,20-01-2012,Delivery Truck,Pennsylvania,19090,Category,,0.05,1,25,0.55,"$2,372","$8,875",25,39,350.99
Jan-12,Willow Grove,Kristen Hastings,Corporate,18-01-2012,58784,Medium,Technology,Small Box,"AT&T Black Trimline Phone, Model 210",Office Machines,East,8224,20-01-2012,Express Air,Pennsylvania,19090,Category,,0.04,1,20,0.49,-$67,$331,20,9.4,15.99
Jan-12,Granger,Erica Bern,Corporate,18-01-2012,48199,Not Specified,Office Supplies,Small Box,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",Envelopes,Central,6772,21-01-2012,Regular Air,Indiana,46530,Category,,0.1,1,47,0.4,$280,$672,47,1.39,15.74
Jan-12,Santa Fe,Arthur Gainer,Consumer,19-01-2012,66,Low,Office Supplies,Wrap Bag,Newell 340,Pens & Art Supplies,West,11,19-01-2012,Regular Air,New Mexico,87505,Category,,0.09,1,41,0.56,$8,$108,41,0.7,2.88
Jan-12,South Burlington,Chris Cortes,Consumer,19-01-2012,20711,Critical,Technology,Jumbo Box,Hewlett-Packard 2600DN Business Color Inkjet Printer,Office Machines,East,2875,20-01-2012,Delivery Truck,Vermont,5403,Category,,0,1,18,0.39,-$102,"$2,216",18,56.14,119.99
Jan-12,Hamilton,Stuart Calhoun,Consumer,19-01-2012,16999,Critical,Office Supplies,Small Box,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Appliances,East,2357,21-01-2012,Regular Air,Ohio,45011,Category,,0.09,1,18,0.55,"$1,082","$3,568",18,0.99,207.48
Jan-12,Oxford,Chris Cortes,Consumer,19-01-2012,20711,Critical,Office Supplies,Small Box,Computer Printout Paper with Letter-Trim Perforations,Paper,East,2874,21-01-2012,Regular Air,MA,1540,Category,,0.1,1,5,0.37,-$20,$99,5,9.03,18.97
Jan-12,Sanford,Tanja Norvell,Corporate,20-01-2012,38340,Critical,Office Supplies,Small Box,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",Appliances,South,5392,21-01-2012,Regular Air,Florida,32771,Category,,0.02,1,36,0.57,$685,"$2,167",36,3.5,60.22
Jan-12,Allen,Cynthia Arntzen,Small Business,20-01-2012,44197,High,Furniture,Jumbo Box,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Bookcases,Central,6237,23-01-2012,Delivery Truck,Texas,75002,Category,,0.02,1,27,0.65,-$230,"$3,970",27,53.48,140.98
Jan-12,Holladay,Larry Tron,Home Office,21-01-2012,32800,Not Specified,Furniture,Jumbo Drum,Hon 4700 Series Mobuis™ Mid-Back Task Chairs with Adjustable Arms,Chairs & Chairmats,West,4600,22-01-2012,Delivery Truck,Utah,84117,Category,,0.04,1,33,0.64,"$1,162","$11,336",33,58.92,355.98
Jan-12,Des Moines,Roy Phan,Corporate,21-01-2012,35936,Medium,Furniture,Large Box,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,Office Furnishings,West,5043,22-01-2012,Regular Air,Washington,98198,Category,,0.03,1,40,0.61,$813,"$4,153",40,24.49,105.34
Jan-12,Pittsburgh,Rob Haberlin,Corporate,21-01-2012,38021,Medium,Office Supplies,Jumbo Drum,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Appliances,East,5349,22-01-2012,Delivery Truck,Pennsylvania,15122,Category,,0.04,1,16,0.59,$835,"$4,407",16,23.19,279.81
Jan-12,Pittsburgh,Rob Haberlin,Corporate,21-01-2012,38021,Medium,Office Supplies,Small Box,Avery 508,Labels,East,5350,22-01-2012,Regular Air,Pennsylvania,15122,Category,,0.02,1,36,0.36,$82,$173,36,0.5,4.91
Jan-12,Des Moines,Roy Phan,Corporate,21-01-2012,35936,Medium,Office Supplies,Small Box,XtraLife® ClearVue™ Slant-D® Ring Binders by Cardinal,Binders and Binder Accessories,West,5042,22-01-2012,Regular Air,Washington,98198,Category,,0.08,1,41,0.35,-$10,$312,41,4.71,7.84
Jan-12,Holladay,Larry Tron,Home Office,21-01-2012,32800,Not Specified,Office Supplies,Small Box,Southworth 25% Cotton Premium Laser Paper and Envelopes,Paper,West,4601,22-01-2012,Regular Air,Utah,84117,Category,,0.09,1,19,0.37,$9,$354,19,8.68,19.98
Jan-12,Wooster,Harold Ryan,Home Office,21-01-2012,49505,Critical,Technology,Small Pack,"Memorex Slim 80 Minute CD-R, 10/Pack",Computer Peripherals,East,6937,22-01-2012,Express Air,Ohio,44691,Category,,0.04,1,34,0.43,$86,$336,34,1.99,9.78
Jan-12,Cleveland Heights,Arthur Prichep,Small Business,21-01-2012,31138,High,Furniture,Jumbo Box,Hon iLevel™ Computer Training Table,Tables,East,4370,23-01-2012,Delivery Truck,Ohio,44106,Category,,0.05,1,37,0.65,"-$1,756","$1,251",37,45.51,31.76
Jan-12,Sioux City,Rob Haberlin,Corporate,21-01-2012,38021,Medium,Office Supplies,Small Box,"Premier Elliptical Ring Binder, Black",Binders and Binder Accessories,Central,5351,23-01-2012,Regular Air,Iowa,51106,Category,,0.02,1,46,0.37,$709,"$1,482",46,1.49,30.44
Jan-12,Wooster,Harold Ryan,Home Office,21-01-2012,49505,Critical,Office Supplies,Small Box,XtraLife® ClearVue™ Slant-D® Ring Binders by Cardinal,Binders and Binder Accessories,East,6936,23-01-2012,Regular Air,Ohio,44691,Category,,0.04,1,12,0.35,-$8,$98,12,4.71,7.84
Jan-12,Holladay,Larry Tron,Home Office,21-01-2012,32800,Not Specified,Office Supplies,Small Box,Southworth 25% Cotton Premium Laser Paper and Envelopes,Paper,West,4602,23-01-2012,Regular Air,Utah,84117,Category,,0.07,1,40,0.37,$69,$752,40,8.68,19.98
Jan-12,Smithtown,Aaron Smayling,Small Business,21-01-2012,37638,Low,Office Supplies,Small Box,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",Labels,East,5287,23-01-2012,Regular Air,New York,11787,Category,,0.07,1,33,0.39,-$141,$140,33,6.89,4.13
Jan-12,Jupiter,Thea Hudgings,Consumer,21-01-2012,52608,Low,Office Supplies,Wrap Bag,4009® Highlighters by Sanford,Pens & Art Supplies,South,7378,25-01-2012,Regular Air,Florida,33458,Category,,0.05,1,36,0.52,$40,$148,36,0.7,3.98
Jan-12,Fountain,Andrew Allen,Corporate,21-01-2012,58759,Low,Office Supplies,Wrap Bag,"TOPS Money Receipt Book, Consecutively Numbered in Red,",Paper,West,8219,28-01-2012,Regular Air,Colorado,80817,Category,,0.1,1,4,0.4,-$7,$33,4,2.87,8.01
Jan-12,Saginaw,Khloe Miller,Corporate,22-01-2012,28225,Critical,Furniture,Small Box,"Career Cubicle Clock, 8 1/4"", Black",Office Furnishings,Central,3956,22-01-2012,Regular Air,Michigan,48601,Category,,0,1,9,0.47,-$50,$206,9,14.39,20.28
Jan-12,Lino Lakes,Nathan Mautz,Home Office,22-01-2012,53891,High,Office Supplies,Small Box,"GBC Twin Loop™ Wire Binding Elements, 9/16"" Spine, Black",Binders and Binder Accessories,Central,7535,22-01-2012,Regular Air,Minnesota,55014,Category,,0.02,1,36,0.36,-$17,$563,36,9.73,15.22
Jan-12,Hialeah,Russell Applegate,Small Business,22-01-2012,55360,Medium,Furniture,Jumbo Box,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",Tables,South,7725,23-01-2012,Delivery Truck,Florida,33012,Category,,0,1,39,0.68,"$1,517","$8,865",39,29.1,217.85
Jan-12,Mobile,Nathan Mautz,Home Office,22-01-2012,53891,High,Furniture,Medium Box,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Office Furnishings,South,7537,23-01-2012,Express Air,Alabama,36608,Category,,0.02,1,44,0.67,-$238,"$4,040",44,39.61,92.23
Jan-12,Mobile,Nathan Mautz,Home Office,22-01-2012,53891,High,Technology,Small Box,8890,Telephones and Communication,South,7538,23-01-2012,Express Air,Alabama,36608,Category,,0.03,1,25,0.58,$553,"$2,571",25,5.92,115.99
Jan-12,Kingsport,Amy Hunt,Home Office,22-01-2012,7815,Critical,Technology,Small Box,PC Concepts 116 Key Quantum 3000 Keyboard,Computer Peripherals,South,1058,23-01-2012,Regular Air,Tennessee,37664,Category,,0.09,1,6,0.75,-$126,$187,6,5.5,32.98
Jan-12,Mobile,Nathan Mautz,Home Office,22-01-2012,53891,High,Technology,Small Box,Motorola SB4200 Cable Modem,Computer Peripherals,South,7536,23-01-2012,Regular Air,Alabama,36608,Category,,0.07,1,27,0.48,$812,"$4,585",27,19.99,179.99
Jan-12,Elyria,Guy Phonely,Corporate,22-01-2012,28225,Critical,Office Supplies,Large Box,"Carina 42""Hx23 3/4""W Media Storage Unit",Storage & Organization,East,3955,24-01-2012,Regular Air,Ohio,44035,Category,,0.01,1,13,0.83,-$330,"$1,161",13,35,80.98
Jan-12,Hialeah,Russell Applegate,Small Business,22-01-2012,55360,Medium,Office Supplies,Small Box,Avery 498,Labels,South,7724,24-01-2012,Regular Air,Florida,33012,Category,,0.07,1,49,0.38,$51,$135,49,0.5,2.89
Jan-12,Mankato,Sally Matthias,Home Office,22-01-2012,13636,Low,Furniture,Jumbo Box,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Bookcases,Central,1909,26-01-2012,Delivery Truck,Minnesota,56001,Category,,0.02,1,32,0.62,"$7,514","$28,180",32,44.55,880.98
Jan-12,Newton,Jocasta Rupert,Consumer,23-01-2012,10661,Not Specified,Office Supplies,Small Pack,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut","Scissors, Rulers and Trimmers",Central,1481,24-01-2012,Regular Air,Kansas,67114,Category,,0,1,18,0.58,-$99,$136,18,8.37,6.84
